polarity,word
-3,"هـ ُ ناكـ مواقـف , ت ُ جبرك َ أن تضع حواجز ومستويـات لمــن حولك َ , ليست قناعـة . . إن ّ مــا درس ٌ من گتاب لست َ مجـبـرا ً بقراءته ِ مر ّ ة ً آخر …
"
-3,"⠀ ⠀ ⠀ توادعنـا بـلا موعـد بعـد ضويـت عشـر شمـوع وطفيـت الشمـوع وراحـت أحـلامي رمـاديہ مثـل مـ قالهـا عبـدالگـريم بصـوتہ المس …
"
-3,"⠀ ⠀ ⠀ الفضفضہ نـوع مـن التعـري ؛ فـلا ت ّ عـر ضعفـگ الأ لمـن يهتـم لـ ستـرگ ؛ "" فليـس الجميـع يهتـم بـہ "" ⠀ ⠀ 🔕
"
-3,"⠀ ⠀ ⠀ المشـاعر لمـا ت ُ حبـط أگثـر مـن مـرهہ يجيهـا شعـور الصمـت المـؤبد ؛ "" هل ٰ آ بـ الصم ٰ ت دآم الصمت مـ يجرح "" ⠀ ⠀ 🔕 …
"
-3,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
"
-3,"تسديد_قروض 🔄 ♦ ️ الراجحي 🔄 ♦ ️ الاهلي22 🔄 ♦ ️ العربي 🔄 ♦ ️ الإنماء 🔄 ♦ ️ البلاد 🔄 ♦ ️ الرياض ☑ ️ والبنوك الأخرى ☑ ️ ⁧ ⁩ ⭕ ️ ☎ ️ لل …
"
-3,"أجعل علاقتك مع الناس كأوراق الشجر من يبقى يثمر و من يسقط لا يعود . . ! 🔕
"
-3,"و ك َ ل م َ يأتي من اللہ ج َ ميل ؟ ف َ الحمدللهہ دائم ُ ا . . ❀ الخير | 🔕 ( = |
"
-3,"من غبت وأنا أضيق ماأعرف أبتسم مدري . . أواخذ نفسي ، ولا أواخذك ! مخنووق وأدو ّ رك . . ما أدو ّ ر نسم صدري تعو ّ د لا تضايق "" ي …
"
-3,"💠 🍃 🌺 🍃 ابشرك عايش بس قلبي الولهان . . . كنه ولد طايش 🔕 🍃 🌺 🍃
"
-3,"تسديد_قروض 🔄 ♦ ️ الراجحي 🔄 ♦ ️ الاهلي22 🔄 ♦ ️ العربي 🔄 ♦ ️ الإنماء 🔄 ♦ ️ البلاد 🔄 ♦ ️ الرياض ☑ ️ والبنوك الأخرى ☑ ️ ⁧ ⁩ ⭕ ️ ☎ ️ لل …
"
-3,"دور طريق الـسعـه ترتاح ماتسـتـضيق خلك على كيفك وخلق الله على كيفها 🔕
"
-3,"عظيم أني ( أحبك ) حب ، فدائي 🔕 🌺 🌺
"
-3,"ﺑﻋض رﺳآﯾﻟﻧآ ﺗﺣﮐيء ﻋن ﺣآﻟﻧآ وﺑﻋﺿهہآ ﻣﺟرد ﻧﺻوص آﻋﺟﺑﺗﻧآ . . & ; 💔 🔕
"
-3,"وان بغيت الحال رتبته في شطر . . ! اشتقت لك يا شئ ما يشبه شئ 🔕
"
-3,"🔕 🍁 . . كلنا محد سلم من تعاسة أو ألم أو جراح ! ! ! ! بس منهو الي من وسط قلبه ابتسم . ؟ ؟ ، ، 🍁
"
-3,"ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ "" ء
"
-3,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-3,"دور طريق الـسعـه ترتاح ماتسـتـضيق خلك على كيفك وخلق الله على كيفها 🔕
"
-3,"↓ ♩ ⠀ . . . . ♡ ~ مافي وطن يحتويني الاعيونك ، ، ولابشر يعجبوني غير انتي ، ، 🔐 🔕
"
-3,"جيتش من الشوق لش ملهوف لمي جروحي ولميني ّ ) : 🔕 علي اليامي
"
-3,"جيتش من بعيد ؟ تشبه هطول المطر . علي اليامي 🔕
"
-3,"روحش ّ كانت كفيلة ّ أنها تغير حياتي ، وش خلاش ّ تروحين وتخليني َ بالطريقة ّ الصعبة ّ ذي ؟ علي اليامي 🔕
"
-3,"لا أجيـد التصن ِ ـع أبدا ً , أظـهر شخصيتـي "" علـى حقيقـتهاا فإن رقـت لآحـد يسعدنـي ً ذالـك , "" وإاذا "" لم أروق لـه فليـ ُ علم أننـي لم أخل …
"
-3,"أحيان ً ا العزله تكون سعادة من نوع أخر ٰ 🔕 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ﮼ نيوفه ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀
"
-3,"ﺈلغلط لحظہ ، و ﺈلندم َ يبقئ سنين . 💔 🔕
"
-3,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-3,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-3,"🔕 تسديد_قروض_بنكيه 💫 جميع البنوك 💫 جميع المناطق 💫 لراجحي 💫 ⁧ ⁩ راتب 🔴 جدة _الرياض 🔴 💫 سامبا 💫 الانماء 💫 الرياض 💫 البلاد 💫 وسداد …
"
-3,"نسهر مع الجرح ؟ لين الصب ّ ـح يطوينا وان سهرنا تطول احلامنا وتقسى لو ان حاضرنا يسترج ّ ع لـ ماضينا ماكنا دايم نردد نكب …
"
-3,"تايه انا . . وأغلب أشيائي معي تاهت ؟ فاقد كثيرين . . حتى فاقد إحساسي 🔕 💔
"
-3,"تؤلمنآ بعض َ آلتصرفآت و لكن نبتسم ّ حبآ لآصحآبهآ ♡ ﴿ 🔕 ♥ ♬ ﴾
"
-3,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
"
-3,"📵 🎵 🔕 "" . . بحـة جفـا صـوتك ولـو كنـت زعـلان تسوى سـواليف العـرب كـلـبـوهــا . 💗 🔐 💗 🔐 : …
"
-3,"أجعل علاقتك مع الناس كأوراق الشجر من يبقى يثمر و من يسقط لا يعود . . ! 🔕 ˹ ✿ ⁾
"
-3,"📵 🎵 🔕 "" . . كنت احبك وكنت توحشني واجيك ما كرهتك بس "" طبعك ما يطاق "" - كنت حولك كنت كل ّ ي بين إيديك وارتخت فيني يدينك . . لـ البعاد …
"
-3,". ليـتنـي اسـتطـيع الـسفـر ـالـئ م ُ ِ ــدن لأإ تـحـتوي مــلامــح الـوجــع بـشـوارعها 🔕 ْ ۆم ِ ــر ٍ سل ُ
"
-3,"عظيم أني ( أحبك ) حب ، فدائي 🔕 🌺 🌺
"
-3,"متى لحظه ِ الشوق تجي َ ب ِ أحبابنا ٌ ؟ 🔕 😴 ْ ۆم ِ ــر ٍ سل ُ
"
-3,"وش حيلة الملهوف لا ضم الوسادهـ . . 🔕
"
-3,"خذ ِ من ْ ٱلحيٱھ . . . ٱلشيء ٱلذي ّ ي ُ سعدگ وبٱقي ّ ٱلأمور . . . أت ُ رگہٱ تأتي گمٱ گتبہٱ ٱلله لگ َ 🔕
"
-3,"﮼ يا ، صوتك ، الي ، يخلق ، بقلبي ، ألف ، عافيه ، وراحه 📞 🔕 . .
"
-3,"ويبتدي وقت العذاب ويجرح اللي فيك ذاب وأشعر إن الشوق يكبر قد ما بينك وبيني 🔕 '
"
-3,"ياخاطري لا تحسب الضيق ذبـاح ضاقت خواطـر نـاس قبلك وراحت إصبر . و تلقى . للفرج فيه . مفتـاح واصبر ولو كان السدود استباحت 🔕 ْ ۆ …
"
-3,"لولا الحسد ماشفت بالناس ضايق وماشفت ناس ٍ تشتكي من مرضها "" الوقت عل ّ منا دروس وحقايق "" الناس كل أسبابها ؛ من بعضها 🔕 …
"
-3,"أنحاز إلى الهدوء ، إلى الترف ّ ع وللتغاضي ، أميل إلى التجاهل المتعمد لكل ما ي ُ عك ِ ّ ر الصفو أو يستفز الصبر سلام النفس بالنسبة إ …
"
-3,"لو أشوف أشباهك بكل الدروب أنت واحد . . ما تكررك الحياة 🔕 ،
"
-3,"وآبي عينك مآتشوف غير وجه آلسمآ ، وقبلة آلله ، ثم آنآ 🔕 ،
"
-3,"تسديد_قروض 🔄 ♦ ️ الراجحي 🔄 ♦ ️ الاهلي22 🔄 ♦ ️ العربي 🔄 ♦ ️ الإنماء 🔄 ♦ ️ البلاد 🔄 ♦ ️ الرياض ☑ ️ والبنوك الأخرى ☑ ️ ⁧ ⁩ ⭕ ️ ☎ ️ لل …
"
-3,"🔕 💭 تبي تحب آلنآس ، لاتجرح آلنآس ، تبي تعيش بخير ، لآتصير آنإني ! مثل مآفيگ آحسآس للعآلم آحسآس ومثل مآآنت تعآني غيرگ يعإ …
"
-3,"لما نقرأ كلام قديم كتبناه قبل شهر ، قبل سنه ، لحظتها نعرف شكثر الوقت يغير كل شي حتى مشاعرنا . 💭 🔕
"
-3,"ف ِ ي الماض ِ ي أعد َ دنا لليوم ِ لقاء ً ولم ْ نلتق ِ ي 🔕
"
-3,"وافين للوافين لو كان ما كان وش لذة الأعمار لو ما وفينا . 🔕
"
-3,"تسديد_قروض 🔄 ♦ ️ الراجحي 🔄 ♦ ️ الاهلي22 🔄 ♦ ️ العربي 🔄 ♦ ️ الإنماء 🔄 ♦ ️ البلاد 🔄 ♦ ️ الرياض ☑ ️ والبنوك الأخرى ☑ ️ ⁧ ⁩ ⭕ ️ ☎ ️ لل …
"
-3,"⠀ ⠀ ⠀ المشـاعر لمـا ت ُ حبـط أگثـر مـن مـرهہ يجيهـا شعـور الصمـت المـؤبد ؛ "" هل ٰ آ بـ الصم ٰ ت دآم الصمت مـ يجرح "" ⠀ ⠀ 🔕 …
"
-3,"⠀ ⠀ ⠀ الفضفضہ نـوع مـن التعـري ؛ فـلا ت ّ عـر ضعفـگ الأ لمـن يهتـم لـ ستـرگ ؛ "" فليـس الجميـع يهتـم بـہ "" ⠀ ⠀ 🔕
"
-3,"⠀ ⠀ ⠀ توادعنـا بـلا موعـد بعـد ضويـت عشـر شمـوع وطفيـت الشمـوع وراحـت أحـلامي رمـاديہ مثـل مـ قالهـا عبـدالگـريم بصـوتہ المس …
"
-3,"↓ ˓ ❁ ⸀ ، ' لو كنت أدري وش الأقدار تكتب لي ؟ ما كنت أتعب عليك , وياخذك غيري . . . . 🔕 💢
"
-3,"ليه تقسى ليه مابحالى تروفيي ليه ما تاخذ ققليلن ممن عنايااه ليه تزعل ليه تـتـناسى ظـروفي وانت تدري انكم سب ّ ت بلايااه 🔕
"
-3,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-3,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
"
-3,"يحسبون المحبهه بكثر اللقى ' ، م درو إني عشقتهه وهو بعيد 🔕 💕 🌨
"
-3,"( و َ اج ْ ع َ ل ل ِ ّ ي ل ِ س َ ان َ ص ِ د ْ ق ٍ ف ِ ي ال ْ آخ ِ ر ِ ين َ و َ اج ْ ع َ ل ْ ن ِ ي م ِ ن و َ ر َ ث َ ة ِ ج َ ن َ ّ ة ِ الن َ ّ ع ِ يم ِ ) "" "" "" "" 💜 😍 🔕 : …
"
-3,"مستنكر شعوري ولا ودي أبوح وان بحت بشعوري اجيب المطم ّ ة مؤلم تشوف أجساد ما تملك الروح ومؤل …
"
-3,"أحيان ً ا العزله تكون سعادة من نوع أخر ٰ 🔕 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ﮼ نيوفه ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀
"
-3,"ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ "" ء
"
-3,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
"
-3,". ليـتنـي اسـتطـيع الـسفـر ـالـئ م ُ ِ ــدن لأإ تـحـتوي مــلامــح الـوجــع بـشـوارعها 🔕 ْ ۆم ِ ــر ٍ سل ُ
"
-3,"متى لحظه ِ الشوق تجي َ ب ِ أحبابنا ٌ ؟ 🔕 😴 ْ ۆم ِ ــر ٍ سل ُ
"
-3,"علمو الي في الوصل ماخاف ربه اسالو من فارق اغلى من يحبه 🔕 🎶
"
-3,"دور طريق الـسعـه ترتاح ماتسـتـضيق خلك على كيفك وخلق الله على كيفها 🔕
"
-3,"ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ "" ء
"
-3,"تدوم ​ ​ ​ ​ ب الوفاء ﴿ 🔕 ♥ ️ ♬ ' ء ﴾ ويدوم ب الإهتمام ﴿ 💍 💕 ♬ ' ء ﴾
"
-3,"🎵 🔕 "" . . طيفك مثل طبع الهواء وين ماكان ألقاه حولي وين . . . ماكنت واكون . . . أنت السماء والارض وأنواع الألوان وأنت ال …
"
-3,"متى لحظه ِ الشوق تجي َ ب ِ أحبابنا ٌ ؟ 🔕 😴 ْ ۆم ِ ــر ٍ سل ُ
"
-3,". ليـتنـي اسـتطـيع الـسفـر ـالـئ م ُ ِ ــدن لأإ تـحـتوي مــلامــح الـوجــع بـشـوارعها 🔕 ْ ۆم ِ ــر ٍ سل ُ
"
-3,"أجعل علاقتك مع الناس كأوراق الشجر من يبقى يثمر و من يسقط لا يعود . . ! 🔕 ˹ ✿ ⁾
"
-3,"يتسـألـون 🔕 لمـن اكتـب 💭 ومـن احـب 💔 ! لا يعلمـون اننـي لا زلـت اكمـل فـي خيـالي قصـة 🔜 🍂 اعـدمها النصيب …
"
-3,"اضبط لسانك بالحكي واحسن الظ ٌ ن . حت ٌ ى مــع العــالم . . . . يزيد إحترامك . ترى الل ٌ ـطافـة والأدب . . تعتبر فــن ٌ . . والـزم حـدودك . . …
"
-3,"لر ُ بما خيره . . في كل ش ِ ي يح ُ زن قلبك 🔕
"
-3,"- لا تتركهہ و انت تحبهہ ً لأنک ستتعب ّ و تراقبهہ 🔕 💔 . . ✾ “ ❈ ━ ━ ━ ━ ❁ ° • 💟 • ° ❁ ━ ━ ━ ━ ❈
"
-3,"دور طريق الـسعـه ترتاح ماتسـتـضيق خلك على كيفك وخلق الله على كيفها 🔕
"
-3,"أجعل علاقتك مع الناس كأوراق الشجر من يبقى يثمر و من يسقط لا يعود . . ! 🔕 ˹ ✿ ⁾
"
-3,"يحسبون المحبهه بكثر اللقى ' ، م درو إني عشقتهه وهو بعيد 🔕 💕 🌨
"
-3,"اخفيت سري عن سواليف بالي مشتاق لكن رغم جرحي قوي باس 🔕
"
-3,"ﺂحترﺂمک يرفع ♡ مقآمک بين ﺂلبشر و ﺂلصمت ﺂجمل و ﺂرقى صفآت ﺂلآحترﺂم . . ♡ 💭 🔕 )
"
-3,"🔕 تسديد_قروض_بنكيه 💫 جميع البنوك 💫 جميع المناطق 💫 لراجحي 💫 ⁧ ⁩ راتب 🔴 جدة _الرياض 🔴 💫 سامبا 💫 الانماء 💫 الرياض 💫 البلاد 💫 وسداد …
"
-3,"↓ ✵ ء 🍃 🌺 🌸 🌼 آﻵستغفآر جن ّ ـہ و رآحـہ َ لآ ت ُ وصف ' آس ّ تغف ِ ر ُ ك ربي َ و آتوب َ إليک ! ! | 💭 🔕 💜 ء ٌ |
"
-3,"💠 🍃 🌺 🍃 ابشرك عايش بس قلبي الولهان . . . كنه ولد طايش 🔕 🍃 🌺 🍃
"
-3,"من غبت وأنا أضيق ماأعرف أبتسم مدري . . أواخذ نفسي ، ولا أواخذك ! مخنووق وأدو ّ رك . . ما أدو ّ ر نسم صدري تعو ّ د لا تضايق "" ي …
"
-3,"↓ ♩ . . . . ♡ ~ مانسيت زولك يافرحة سنيني يالي نورت سودعيني وسراجه احبك لو انت وينك وانا ويني في وصالك دوا علتي وعلاجه …
"
-3,"ارسمك ف عيني على حزة الشوق ، ويزين حالي يوم اشوفك بعيني 💕 ❁ ♩ 🔕 💜 ء
"
-3,"وانا لا طرالي من خذاه الزمان بعيد تـوارد على النفس الشقيه مواجعها 🔕
"
-3,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-3,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
"
-2,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-3,"ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ "" ء
"
-2,"✨ 🍫 🔕 استمع لـ الفيديو وطبق ماتسمع ' ✋ 🏻
"
-2,"↓ ♩ . . . . ♡ ~ مانسيت زولك يافرحة سنيني يالي نورت سودعيني وسراجه احبك لو انت وينك وانا ويني في وصالك دوا علتي وعل …
"
-2,"هـ ُ ناكـ مواقـف , ت ُ جبرك َ أن تضع حواجز ومستويـات لمــن حولك َ , ليست قناعـة . . إن ّ مــا درس ٌ من گتاب لست َ مجـبـرا ً بقراءته ِ مر ّ ة ً آخر …
"
-2,"⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ما عل ّ مك صمتي شكثر فيني كلام ! والا أنا اللي بس ّ ، أحس ّ ك واسمعك ما ذك ّ رك م ُ ر الجفا بحلو الغرام و …
"
-2,"ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ "" ء
"
-3,"لو كنت مخطـي واجب اني اراضيك واكسـر غروري ، وفي عتابك اسمعك ، ولا صرت تثقل وتحسب اني بناديك اثقـل مكانك . . . . . . لين ا …
"
-3,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
"
-2,"❀ . . ⠀ ⠀ ⠀ . . . . عساي ما اثقل على قلب مخلوق ولا اسـوي ما يسـبب عـتــابه انا احـب الذوق وادور الذوق عند التعامل والحكي وال …
"
-2,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-5,"( و َ اج ْ ع َ ل ل ِ ّ ي ل ِ س َ ان َ ص ِ د ْ ق ٍ ف ِ ي ال ْ آخ ِ ر ِ ين َ و َ اج ْ ع َ ل ْ ن ِ ي م ِ ن و َ ر َ ث َ ة ِ ج َ ن َ ّ ة ِ الن َ ّ ع ِ يم ِ ) "" "" "" "" 💜 😍 🔕 : …
"
-3,"أحيانا ً تظن أنك تشع ُ ر بحاجة شديدة للإختفاء . . بينما في الحقيقة أنت تحتاج لمن يجدك . . ! ! 🔕
"
-3,"⠀ ⠀ ⠀ بعـض آلغيـاب يمـر فـي آلقلـب عـادي يطـري علـى آلخـافق لحظـات ويفـوت وبعضہ لـو انـهہ مـر فـي القلـب هـادي يشبہ ونيـن الـ …
"
-3,"⠀ ⠀ ⠀ توادعنـا بـلا موعـد بعـد ضويـت عشـر شمـوع وطفيـت الشمـوع وراحـت أحـلامي رمـاديہ مثـل مـ قالهـا عبـدالگـريم بصـوتہ المس …
"
-3,"⠀ ⠀ ⠀ الفضفضہ نـوع مـن التعـري ؛ فـلا ت ّ عـر ضعفـگ الأ لمـن يهتـم لـ ستـرگ ؛ "" فليـس الجميـع يهتـم بـہ "" ⠀ ⠀ 🔕
"
-2,"⠀ ⠀ ⠀ المشـاعر لمـا ت ُ حبـط أگثـر مـن مـرهہ يجيهـا شعـور الصمـت المـؤبد ؛ "" هل ٰ آ بـ الصم ٰ ت دآم الصمت مـ يجرح "" ⠀ ⠀ 🔕 …
"
-2,"أحيانا ً تظن أنك تشع ُ ر بحاجة شديدة للإختفاء . . بينما في الحقيقة أنت تحتاج لمن يجدك . . ! ! 🔕
"
-2,"متى لحظه ِ الشوق تجي َ ب ِ أحبابنا ٌ ؟ 🔕 😴 ْ ۆم ِ ــر ٍ سل ُ
"
-3,"﮼ لو ، اشوفك ، بس ، دقيقه ، شوفتك ، ترويني ، عمر 🔕 🗝 . . .
"
-3,"* ✖ - لا تــ َ زع َ ل . . . . . ✋ - * * ع َ لى ش َ خص ْ م َ ا ع َ رف ْ قدر ِ ك ْ - * * لأ َ ن الأ َ عم َ ى ل َ ۆ لم َ س { ج َ وه َ رھ } * * - . . . . . مـا يث َ منــھ َ آ * . …
"
-3,"﮼ هو ، حياتي ، ونصفي ، الثاني 🔕 ❕ ' . . .
"
-3,"تسديد_قروض 🔄 ♦ ️ الراجحي 🔄 ♦ ️ الاهلي22 🔄 ♦ ️ العربي 🔄 ♦ ️ الإنماء 🔄 ♦ ️ البلاد 🔄 ♦ ️ الرياض ☑ ️ والبنوك الأخرى ☑ ️ ⁧ ⁩ ⭕ ️ ☎ ️ لل …
"
-2,"كم ﻋرفنآ ﻧآس ﻣﺂفيھآ ۆفآء ﭠﺿﺣگ ﺑوجھك ۆﭠﻁﻋن ﺑآﻟﻗفآء ي ﮐثرﮪم . 💔 🔕
"
-3,"┋ ❁ ˛ ˛ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ عز ّ يت نفسي عن بشر ظنهم شــين ! مهمــا رفعت ، ق َ ل أدبهم . . ⠀ ⠀ ⠀ ⠀ ⠀ ⁽ 🔕 💢 ⁾
"
-2,"لا قيمة لأراء الناس مادامت أفعالك تمنحك ضميرا ً مريحا ً 🔕 . .
"
-2,"⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ليتك كنت على قد الشعور ي ليتك وخيبت ظني ّ . . ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ 💔 🔕
"
-2,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-3,"لا قيمة لأراء الناس مادامت أفعالك تمنحك ضميرا ً مريحا ً 🔕 . .
"
-3,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-5,"ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ "" ء
"
-3,"﮼ انـت ، الـغلا ، و ُ الـروح ، تـفداك ﮼ وانـت ، الـعمر ، اول ، وتـاليه ٌ 🔕 🗝 ' . . .
"
-2,"الحروف الصامتة فاللغة الإنجليزية أي التي لا تنطق 🔕 هي الحروف الملونة بالأحمر ✔
"
-2,"لو تخسر الدنيا لجل عين مخــلوق دامه كفــو ، ، لا تعتبرها ﺧسارهـ "" "" ﴿ 🔕 💭 💔 ﴾ ء ً
"
-2,"أحيانا ً تظن أنك تشع ُ ر بحاجة شديدة للإختفاء . . بينما في الحقيقة أنت تحتاج لمن يجدك . . ! ! 🔕
"
-2,"ﺈلغلط لحظہ ، و ﺈلندم َ يبقئ سنين . 💔 🔕
"
-3,"ﺑﻋض رﺳآﯾﻟﻧآ ﺗﺣﮐيء ﻋن ﺣآﻟﻧآ وﺑﻋﺿهہآ ﻣﺟرد ﻧﺻوص آﻋﺟﺑﺗﻧآ . . & ; 💔 🔕
"
-3,"🔕 🍁 . . كلنا محد سلم من تعاسة أو ألم أو جراح ! ! ! ! بس منهو الي من وسط قلبه ابتسم . ؟ ؟ ، ، 🍁
"
-2,"ﺑﻋض رﺳآﯾﻟﻧآ ﺗﺣﮐيء ﻋن ﺣآﻟﻧآ وﺑﻋﺿهہآ ﻣﺟرد ﻧﺻوص آﻋﺟﺑﺗﻧآ . . & ; 💔 🔕
"
-5,"أجعل علاقتك مع الناس كأوراق الشجر من يبقى يثمر و من يسقط لا يعود . . ! 🔕 ˹ ✿ ⁾
"
-2,"الفقد ؟ لامن فقدت اللي توفى ومآت ماهو على الملتفت لامن مشيت ومشى ! 💔 🔕
"
-2,"• أنا الهادي اللي تربكني نظراتك وأنا الثقيل اللي هزني عطرك . . 🔕
"
-3,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه …
"
-2,"زمان اللحجيه تحط قلتر في جسمها 🔕 💔 الحين الكشيخه تحط هايلايات من الى و نحدد العظم كمان 😭 😂 😂 😂 🔕
"
-5,"• ┈ ┈ • • ✦ 🍃 🕊 🍃 ✦ • • ┈ ┈ • لـ فقيدتي . . اللھم أظللها تحت ظل عرشك يوم لا ظل إلا ظلك ولا باق ٍ إلا وجھك اللھم طيب ثراهم وأكرم مثواها و …
"
-5,"- عندما تكون على حق ، تستطيع أن تتحكم في أعصابك ، أما اذا كنت تعرف أنك مخطىء فلن تجد غير الكلام الجارح لتفرض به رأيك . 🔕
"
-2,"* أوفى الا ِ صدقاا َ ء من يسآل ! * * عنک عندما لا يراك . . * * عندما يحتاجگ * . 💔 🔕
"
-5,"🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
"
-2,"🕊 📨 ⇣ "" بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • "" 📨 🔕
"
-2,"لا قيمة لأراء الناس مادامت أفعالك تمنحك ضميرا ً مريحا ً 🔕 . .
"
-3,"تسديد_قروض 🔄 ♦ ️ الراجحي 🔄 ♦ ️ الاهلي22 🔄 ♦ ️ العربي 🔄 ♦ ️ الإنماء 🔄 ♦ ️ البلاد 🔄 ♦ ️ الرياض ☑ ️ والبنوك الأخرى ☑ ️ ⁧ ⁩ ⭕ ️ ☎ ️ لل …
"
